"make","model","trim","year","vin","highlights","basic_data","prices"
"Mercedes-Benz","E-Class","AMG E 53","2023","W1KZF6BB7PB182078","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Luxury"", ""Sport"", ""Small Sedan"", ""Sedan""], ""moonroof"": true, ""cylinders"": ""6"", ""cargoSpace"": ""13.1"", ""drive_type"": ""AWD"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": false, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""19.0 x 9.0"", ""transmissionType"": ""A"", ""engine_displacement"": ""3.0"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""21"", ""fuel_consumption_highway"": ""29""}","{""make"": ""Mercedes-Benz"", ""trim"": ""AMG E 53"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""E-Class"", ""style"": ""AWD AMG E 53 4MATIC 4dr Sedan"", ""source"": ""DataOne"", ""body_type"": ""Sedan"", ""fuel_type"": ""G"", ""oem_doors"": ""4"", ""drive_type"": ""AWD"", ""engine_code"": ""M256"", ""body_subtype"": null, ""model_number"": ""E53W4"", ""package_code"": null, ""vehicle_type"": ""Car"", ""is_chrome_make"": false, ""oem_body_style"": ""Sedan"", ""bed_length_foot"": null}","{""MSRP"": 88380, ""invoice"": 84322, ""estimatedPackagesMSRP"": 0, ""estimatedPackagesInvoice"": 0}"
"Nissan","Kicks","S","2023","3N1CP5BV5PL544380","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""Hatchback""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": """", ""drive_type"": ""Front Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""16 X 6"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""1.6"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""31"", ""fuel_consumption_highway"": ""36""}","{""make"": ""Nissan"", ""trim"": ""S"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Kicks"", ""style"": ""S FWD"", ""source"": ""Chrome"", ""body_type"": ""S FWD"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""Front Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""4-door Mid-Size Passenger Car"", ""model_number"": ""21013"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 22550, ""invoice"": 22013, ""estimatedPackagesMSRP"": 775, ""estimatedPackagesInvoice"": 672}"
"Nissan","Rogue","S","2019","5N1AT2MV0KC738553","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""Hatchback""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""17 X 7"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""2.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""25"", ""fuel_consumption_highway"": ""32""}","{""make"": ""Nissan"", ""trim"": ""S"", ""year"": ""2019"", ""doors"": ""4"", ""model"": ""Rogue"", ""style"": ""AWD S"", ""source"": ""Chrome"", ""body_type"": ""AWD"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""4WD Sport Utility Vehicles"", ""model_number"": ""22019"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 27810, ""invoice"": 24881, ""estimatedPackagesMSRP"": 615, ""estimatedPackagesInvoice"": 504}"
"Chevrolet","Equinox","LS","2023","3GNAXHEG0PL168505","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": """", ""drive_type"": ""Front Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""17"", ""transmissionType"": ""A"", ""engine_displacement"": ""1.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""26"", ""fuel_consumption_highway"": ""31""}","{""make"": ""Chevrolet"", ""trim"": ""LS"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Equinox"", ""style"": ""FWD 4dr LS w/1LS"", ""source"": ""Chrome"", ""body_type"": ""FWD 4dr LS w/1LS"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""Front Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""2WD Sport Utility Vehicles"", ""model_number"": ""1XP26"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 28615, ""invoice"": 27880, ""estimatedPackagesMSRP"": 620, ""estimatedPackagesInvoice"": 564.2}"
"Nissan","Murano","Platinum","2020","5N1AZ2DS2LN173670","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": true, ""seatCooling"": true, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""20 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""28""}","{""make"": ""Nissan"", ""trim"": ""Platinum"", ""year"": ""2020"", ""doors"": ""4"", ""model"": ""Murano"", ""style"": ""AWD Platinum"", ""source"": ""Chrome"", ""body_type"": ""AWD Platinum"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""Mid-Size Wagon"", ""model_number"": ""23610"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 48035, ""invoice"": 45642, ""estimatedPackagesMSRP"": 1015, ""estimatedPackagesInvoice"": 811}"
"Nissan","Murano","SL","2023","5N1AZ2CS5PC116513","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": true, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""20 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""28""}","{""make"": ""Nissan"", ""trim"": ""SL"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Murano"", ""style"": ""AWD SL"", ""source"": ""Chrome"", ""body_type"": ""AWD SL"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""Mid-Size Wagon"", ""model_number"": ""23413"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 47135, ""invoice"": 44544, ""estimatedPackagesMSRP"": 2980, ""estimatedPackagesInvoice"": 2596}"
"Chevrolet","Equinox","LS","2023","3GNAXHEG1PL157397","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": """", ""drive_type"": ""Front Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18"", ""transmissionType"": ""A"", ""engine_displacement"": ""1.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""26"", ""fuel_consumption_highway"": ""31""}","{""make"": ""Chevrolet"", ""trim"": ""LS"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Equinox"", ""style"": ""FWD 4dr LS w/1LS"", ""source"": ""Chrome"", ""body_type"": ""FWD 4dr LS w/1LS"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""Front Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""2WD Sport Utility Vehicles"", ""model_number"": ""1XP26"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 28985, ""invoice"": 28224, ""estimatedPackagesMSRP"": 990, ""estimatedPackagesInvoice"": 900.9000000000001}"
"Honda","HR-V","Sport","2023","3CZRZ2H54PM738894","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""Hatchback""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": ""24.4"", ""drive_type"": ""AWD"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": false, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18.0 x 7.5"", ""transmissionType"": ""A"", ""engine_displacement"": ""2.0"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""25"", ""fuel_consumption_highway"": ""30""}","{""make"": ""Honda"", ""trim"": ""Sport"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""HR-V"", ""style"": ""AWD Sport 4dr Crossover"", ""source"": ""DataOne"", ""body_type"": ""Wagon"", ""fuel_type"": ""G"", ""oem_doors"": ""5"", ""drive_type"": ""AWD"", ""engine_code"": null, ""body_subtype"": ""Crossover"", ""model_number"": ""RZ2H5PEW"", ""package_code"": null, ""vehicle_type"": ""Car"", ""is_chrome_make"": false, ""oem_body_style"": ""Crossover"", ""bed_length_foot"": null}","{""MSRP"": 28695, ""invoice"": 27285, ""estimatedPackagesMSRP"": 0, ""estimatedPackagesInvoice"": 0}"
"Nissan","Murano","SL","2020","5N1AZ2CS2LN100722","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": true, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""20 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": true, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""28""}","{""make"": ""Nissan"", ""trim"": ""SL"", ""year"": ""2020"", ""doors"": ""4"", ""model"": ""Murano"", ""style"": ""AWD SL"", ""source"": ""Chrome"", ""body_type"": ""AWD SL"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""Mid-Size Wagon"", ""model_number"": ""23410"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 44710, ""invoice"": 42319, ""estimatedPackagesMSRP"": 2435, ""estimatedPackagesInvoice"": 2068}"
"Nissan","Rogue","S","2023","5N1BT3AA0PC766128","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""Hatchback""], ""moonroof"": false, ""cylinders"": ""3"", ""cargoSpace"": """", ""drive_type"": ""Front Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""17 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""1.5"", ""entertainmentScreen"": true, ""fuel_consumption_city"": ""30"", ""fuel_consumption_highway"": ""37""}","{""make"": ""Nissan"", ""trim"": ""S"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Rogue"", ""style"": ""FWD S"", ""source"": ""Chrome"", ""body_type"": ""FWD S"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""Front Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""2WD Sport Utility Vehicles"", ""model_number"": ""22113"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 29290, ""invoice"": 28131, ""estimatedPackagesMSRP"": 635, ""estimatedPackagesInvoice"": 544}"
"Nissan","Pathfinder","Platinum","2023","5N1DR3DJ4PC225716","{""doors"": ""4"", ""seats"": ""7"", ""carType"": [""SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""Four Wheel Drive"", ""navigation"": true, ""seatCooling"": true, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": true, ""rearViewCamera"": true, ""wheel_diameter"": ""20 X 8"", ""transmissionType"": ""Automatic w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""25""}","{""make"": ""Nissan"", ""trim"": ""Platinum"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Pathfinder"", ""style"": ""Platinum 4WD"", ""source"": ""Chrome"", ""body_type"": ""Platinum 4WD"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""Four Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""4WD Sport Utility Vehicles"", ""model_number"": ""25813"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 52500, ""invoice"": 49465, ""estimatedPackagesMSRP"": 1335, ""estimatedPackagesInvoice"": 1142}"
"Honda","CR-V","EX","2023","7FARS4H48PE017399","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV""], ""moonroof"": true, ""cylinders"": ""4"", ""cargoSpace"": ""39.3"", ""drive_type"": ""AWD"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": false, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18.0 x 7.5"", ""transmissionType"": ""A"", ""engine_displacement"": ""1.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""27"", ""fuel_consumption_highway"": ""32""}","{""make"": ""Honda"", ""trim"": ""EX"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""CR-V"", ""style"": ""AWD EX 4dr SUV"", ""source"": ""DataOne"", ""body_type"": ""SUV"", ""fuel_type"": ""G"", ""oem_doors"": ""5"", ""drive_type"": ""AWD"", ""engine_code"": ""L15BE"", ""body_subtype"": null, ""model_number"": ""RS4H4PJW"", ""package_code"": null, ""vehicle_type"": ""SUV"", ""is_chrome_make"": false, ""oem_body_style"": ""SUV"", ""bed_length_foot"": null}","{""MSRP"": 34860, ""invoice"": 32419, ""estimatedPackagesMSRP"": 0, ""estimatedPackagesInvoice"": 0}"
"Ford","Ranger","XLT","2019","1FTER4FH0KLA32061","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Truck""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": null, ""drive_type"": ""4X4"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""17.0 x 8.0"", ""transmissionType"": ""A"", ""engine_displacement"": ""2.3"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""24""}","{""make"": ""Ford"", ""trim"": ""XLT"", ""year"": ""2019"", ""doors"": ""4"", ""model"": ""Ranger"", ""style"": ""4x4 XLT 4dr SuperCrew 5.1 ft. SB Pickup"", ""body_type"": ""Pickup"", ""fuel_type"": ""G"", ""oem_doors"": ""4"", ""drive_type"": ""4X4"", ""engine_code"": ""99H"", ""body_subtype"": ""Crew Cab"", ""model_number"": ""R4F"", ""package_code"": """", ""vehicle_type"": ""Truck"", ""oem_body_style"": ""SuperCrew"", ""bed_length_foot"": 5.08}","{""MSRP"": 42575, ""invoice"": 40820, ""estimatedPackagesMSRP"": 4175, ""estimatedPackagesInvoice"": 3923}"
"Nissan","Murano","S","2021","5N1AZ2AS5MC117238","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""SUV"", ""Small SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": false, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": true, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""28""}","{""make"": ""Nissan"", ""trim"": ""S"", ""year"": ""2021"", ""doors"": ""4"", ""model"": ""Murano"", ""style"": ""AWD S"", ""source"": ""Chrome"", ""body_type"": ""AWD S"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""Mid-Size Wagon"", ""model_number"": ""23011"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 35895, ""invoice"": 34632, ""estimatedPackagesMSRP"": 585, ""estimatedPackagesInvoice"": 485}"
"Jeep","Grand Cherokee 4xe","Trailhawk","2023","1C4RJYC64P8787517","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""hybrid_electric"", ""SUV""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": """", ""drive_type"": ""Four Wheel Drive"", ""navigation"": true, ""seatCooling"": true, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18 X 8"", ""transmissionType"": ""Automatic w/OD"", ""engine_displacement"": ""2.0"", ""entertainmentScreen"": false, ""fuel_consumption_city"": null, ""fuel_consumption_highway"": null}","{""make"": ""Jeep"", ""trim"": ""Trailhawk"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""Grand Cherokee 4xe"", ""style"": ""Trailhawk 4x4"", ""source"": ""Chrome"", ""body_type"": ""Trailhawk 4x4"", ""fuel_type"": ""Plug-In Electric/Gas"", ""oem_doors"": ""4"", ""drive_type"": ""Four Wheel Drive"", ""engine_code"": ""ECX"", ""body_subtype"": ""4WD Sport Utility Vehicles"", ""model_number"": ""WLXR74"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 71230, ""invoice"": 69093, ""estimatedPackagesMSRP"": 4175, ""estimatedPackagesInvoice"": 3757}"
"Honda","HR-V","Sport","2023","3CZRZ2H56PM738542","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""Crossover"", ""Hatchback""], ""moonroof"": false, ""cylinders"": ""4"", ""cargoSpace"": ""24.4"", ""drive_type"": ""AWD"", ""navigation"": false, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": false, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""18.0 x 7.5"", ""transmissionType"": ""A"", ""engine_displacement"": ""2.0"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""25"", ""fuel_consumption_highway"": ""30""}","{""make"": ""Honda"", ""trim"": ""Sport"", ""year"": ""2023"", ""doors"": ""4"", ""model"": ""HR-V"", ""style"": ""AWD Sport 4dr Crossover"", ""source"": ""DataOne"", ""body_type"": ""Wagon"", ""fuel_type"": ""G"", ""oem_doors"": ""5"", ""drive_type"": ""AWD"", ""engine_code"": null, ""body_subtype"": ""Crossover"", ""model_number"": ""RZ2H5PEW"", ""package_code"": null, ""vehicle_type"": ""Car"", ""is_chrome_make"": false, ""oem_body_style"": ""Crossover"", ""bed_length_foot"": null}","{""MSRP"": 28695, ""invoice"": 27285, ""estimatedPackagesMSRP"": 0, ""estimatedPackagesInvoice"": 0}"
"Nissan","Murano","SL","2022","5N1AZ2CS5NC110532","{""doors"": ""4"", ""seats"": ""5"", ""carType"": [""SUV""], ""moonroof"": false, ""cylinders"": ""6"", ""cargoSpace"": """", ""drive_type"": ""All Wheel Drive"", ""navigation"": true, ""seatCooling"": false, ""seatHeating"": true, ""keylessEntry"": true, ""headsupDisplay"": false, ""rearViewCamera"": true, ""wheel_diameter"": ""20 X 7.5"", ""transmissionType"": ""CVT w/OD"", ""engine_displacement"": ""3.5"", ""entertainmentScreen"": false, ""fuel_consumption_city"": ""20"", ""fuel_consumption_highway"": ""28""}","{""make"": ""Nissan"", ""trim"": ""SL"", ""year"": ""2022"", ""doors"": ""4"", ""model"": ""Murano"", ""style"": ""AWD SL"", ""source"": ""Chrome"", ""body_type"": ""AWD SL"", ""fuel_type"": ""Gasoline Fuel"", ""oem_doors"": ""4"", ""drive_type"": ""All Wheel Drive"", ""engine_code"": """", ""body_subtype"": ""Mid-Size Wagon"", ""model_number"": ""23412"", ""package_code"": """", ""vehicle_type"": ""Sport Utility"", ""is_chrome_make"": true, ""oem_body_style"": ""Sport Utility"", ""bed_length_foot"": """"}","{""MSRP"": 45655, ""invoice"": 43421, ""estimatedPackagesMSRP"": 2370, ""estimatedPackagesInvoice"": 2023}"
